"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","주차 면(주차 가능 차량 수)","현재 주차중인 대수","현재 주차 차량 업데이트 시간","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","주차장 위치 좌표 위도","주차장 위치 좌표 경도","배정코드","배정코드명"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56556597","126.99281275","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56225287","126.99320563","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56164288","126.9932799","PIS02","미배정미점유"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56240547","126.99318622","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.5621994","126.99321219","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56486843","126.99288391","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56524493","126.99284897","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56529833","126.99284313","PIS02","미배정미점유"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56535188","126.99283696","PIS02","미배정미점유"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56540528","126.99283106","PIS02","미배정미점유"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56545883","126.99282488","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56313187","126.99295748","PIS02","미배정미점유"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56307823","126.99296497","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56302459","126.99297246","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56297096","126.99297846","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56247749","126.99301144","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56188016","126.9930982","PIS02","미배정미점유"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56214583","126.99321926","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56302036","126.9931173","PIS02","미배정미점유"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56314129","126.99310245","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56319457","126.9930953","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56470831","126.99290685","PIS02","미배정미점유"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56476173","126.99289911","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56175492","126.99326878","PIS02","미배정미점유"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56209253","126.99322743","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56318431","126.99295149","PIS02","미배정미점유"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.5635373","126.99290369","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56359213","126.99289619","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56364458","126.9928872","PIS01","노상.점유중"
"1509339","돈화문로 노상 공영주차장(시)","중구 을지로3가 296-24 0","NS","노상 주차장","1","시간제 주차장","02-2272-8821","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","50","21","2019-10-12 19:35:15","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:38:29","N","무료","Y","유료","0","1114015500212","500","5","650","5","0","0","0","0","0","37.56465127","126.99276941","PIS01","노상.점유중"
